保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-0.00046680325164061287
-2.4999999997329714e-08,-0.00048418217463108704
-2.4799999994659428e-08,-0.0005068151906186813
-2.459999999198914e-08,-0.0005148984106142507
-2.4399999989318855e-08,-0.0005351064606031741
-2.419999998664857e-08,-0.0005549103495923191
-2.3999999983978282e-08,-0.0005735017555821287
-2.3799999981307996e-08,-0.0005718851115830148
-2.359999997863771e-08,-0.0005880515515741536
-2.3399999975967423e-08,-0.0005743100775816856
-2.3199999973297137e-08,-0.0005456146465974143
-2.299999997062685e-08,-0.0005161108936135861
-2.2799999967956564e-08,-0.00046316580264260665
-2.2599999965286278e-08,-0.0004094123896720703
-2.239999996261599e-08,-0.0003386842147108382
-2.2199999959945705e-08,-0.00027159348874761235
-2.199999995727542e-08,-0.0001798489417978999
-2.1799999954605132e-08,-9.78042588428707e-05
-2.1599999951934846e-08,-2.020534688540465e-05
-2.139999994926456e-08,5.456443807361211e-05
-2.1199999946594273e-08,0.00012448429103528724
-2.0999999943923986e-08,0.0001927874999978485
-2.07999999412537e-08,0.00024694507396816334
-2.0599999938583414e-08,0.0003124191559322753
-2.0399999935913127e-08,0.0003580893489072423
-2.019999993324284e-08,0.0004065886688806586
-1.9999999930572554e-08,0.0004518547008558471
-1.9799999927902268e-08,0.0004898458348350232
-1.9599999925231982e-08,0.0005290494518135347
-1.9399999922561695e-08,0.0005823987037842926
-1.919999991989141e-08,0.0006260480917603672
-1.8999999917221123e-08,0.0006830347927291314
-1.8799999914550836e-08,0.0007283008247043199
-1.859999991188055e-08,0.0007715460516806161
-1.8399999909210263e-08,0.0008204495326538108
-1.8199999906539977e-08,0.000882690326619695
-1.799999990386969e-08,0.0009239147485970989
-1.7799999901199404e-08,0.0009518018575818132
-1.7599999898529118e-08,0.0009712015855711797
-1.739999989585883e-08,0.0010043427875530142
-1.7199999893188545e-08,0.0010281882865399439
-1.699999989051826e-08,0.0010285924475397223
-1.6799999887847972e-08,0.0010613294885217783
-1.6599999885177686e-08,0.001045567209530418
-1.63999998825074e-08,0.0010779000895126956
-1.6199999879837113e-08,0.0010750709625142463
-1.5999999877166827e-08,0.0010827500215100372
-1.579999987449654e-08,0.0010779000895126956
-1.5599999871826254e-08,0.0010609253275219999
-1.5399999869155967e-08,0.001033442379537064
-1.519999986648568e-08,0.001019700905544596
-1.4999999863815395e-08,0.0009914096355601032
-1.4799999861145108e-08,0.0009574601115787118
-1.4599999858474822e-08,0.0009231064265975419
-1.4399999855804535e-08,0.0008515699296367529
-1.4199999853134249e-08,0.0008054955756620075
-1.3999999850463963e-08,0.0007133468677125165
-1.3799999847793676e-08,0.0006595934547419802
-1.359999984512339e-08,0.0005868444747818558
-1.3399999842453104e-08,0.0005282411298139778
-1.3199999839782817e-08,0.00044619644685894855
-1.299999983711253e-08,0.000394867999887083
-1.2799999834442244e-08,0.0003192898929285093
-1.2599999831771958e-08,0.00025098668396594803
-1.2399999829101672e-08,0.00017379193300826046
-1.2199999826431385e-08,0.00010872201204392695
-1.1999999823761099e-08,2.7485651088454688e-05
-1.1799999821090812e-08,-3.1117693879423314e-05
-1.1599999818420526e-08,-9.982506384176304e-05
-1.139999981575024e-08,-0.0001745948488007798
-1.1199999813079953e-08,-0.0002384522867657779
-1.0999999810409667e-08,-0.00033666340971194586
-1.079999980773938e-08,-0.000406583262673621
-1.0599999805069094e-08,-0.0004959028436246626
-1.0399999802398808e-08,-0.0005888598735737105
-1.0199999799728521e-08,-0.0006709045565287397
-9.999999797058235e-09,-0.0007594158154802244
-9.799999794387948e-09,-0.0008459062694328168
-9.599999791717662e-09,-0.0009190594103927197
-9.399999789047376e-09,-0.0009833210093574962
-9.19999978637709e-09,-0.0010289912023324632
-8.999999783706803e-09,-0.001065769853312304
-8.799999781036517e-09,-0.001116694139284391
-8.59999977836623e-09,-0.001129627291277302
-8.399999775695944e-09,-0.001162364332259358
-8.199999773025657e-09,-0.0011470062142677762
-7.999999770355371e-09,-0.0011833807042478384
-7.799999767685085e-09,-0.001181359899248946
-7.599999765014798e-09,-0.0011902514412440723
-7.399999762344512e-09,-0.0011926764072427432
-7.199999759674225e-09,-0.0012076303642345465
-6.999999757003939e-09,-0.0011999513052387556
-6.799999754333653e-09,-0.0012274342532236915
-6.599999751663366e-09,-0.0012326883462208116
-6.39999974899308e-09,-0.0012714878021995446
-6.1999997463227934e-09,-0.0012601712942057475
-5.999999743652507e-09,-0.00127270028519888
-5.799999740982221e-09,-0.0012828043101933417
-5.599999738311934e-09,-0.0013066498091802714
-5.399999735641648e-09,-0.0012763377341968862
-5.1999997329713615e-09,-0.00122783841422347
-4.999999730301075e-09,-0.00118297654324806
-4.799999727630789e-09,-0.0012759335731971078
-4.599999724960502e-09,-0.0014254731431151413
-4.399999722290216e-09,-0.001753651874935258
-4.1999997196199295e-09,-0.00227582788664904
-3.999999716949643e-09,-0.0031783193991543612
-3.799999714279357e-09,-0.0041523474086204715
-3.5999997116090703e-09,-0.00480223829626425
-3.399999708938784e-09,-0.005014422821147946
-3.1999997062684975e-09,-0.004984110746164561
-2.999999703598211e-09,-0.0047969842032671295
-2.7999997009279248e-09,-0.004580758068385649
-2.5999996982576384e-09,-0.004394844008487553
-2.399999695587352e-09,-0.004355640391509041
-2.1999996929170656e-09,-0.004362106967505497
-1.999999690246779e-09,-0.004323711672526542
-1.7999996875764928e-09,-0.004032311591686266
-1.5999996849062064e-09,-0.003545297586953211
-1.39999968223592e-09,-0.002970580645268228
