保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-0.00012003311383068649
-2.4999999997329714e-08,-0.00017095739980277358
-2.4799999994659428e-08,-0.00020046115278660182
-2.459999999198914e-08,-0.0002150109487786267
-2.4399999989318855e-08,-0.00025219376075824584
-2.419999998664857e-08,-0.0002816975137420741
-2.3999999983978282e-08,-0.00032655938471748414
-2.3799999981307996e-08,-0.0003556589767015339
-2.359999997863771e-08,-0.0003702087726935588
-2.3399999975967423e-08,-0.0004037541356751717
-2.3199999973297137e-08,-0.00041385816066963343
-2.299999997062685e-08,-0.0004300246006607722
-2.2799999967956564e-08,-0.0004518492946488095
-2.2599999965286278e-08,-0.000465186607641499
-2.239999996261599e-08,-0.0004587200316450435
-2.2199999959945705e-08,-0.00046963237863906215
-2.199999995727542e-08,-0.00044376607465324014
-2.1799999954605132e-08,-0.00043608701565744923
-2.1599999951934846e-08,-0.00040739158467317793
-2.139999994926456e-08,-0.0003843544076858052
-2.1199999946594273e-08,-0.00034838407870552146
-2.0999999943923986e-08,-0.0003233260967192564
-2.07999999412537e-08,-0.00027927254774340327
-2.0599999938583414e-08,-0.0002525979217580243
-2.0399999935913127e-08,-0.00022632745677242383
-2.019999993324284e-08,-0.00017782813679900755
-1.9999999930572554e-08,-0.00014226196881850228
-1.9799999927902268e-08,-0.00010790828383733242
-1.9599999925231982e-08,-7.072547185771327e-05
-1.9399999922561695e-08,-1.9801185885626182e-05
-1.919999991989141e-08,1.495666009532215e-05
-1.8999999917221123e-08,6.50726240678523e-05
-1.8799999914550836e-08,9.659718205057288e-05
-1.859999991188055e-08,0.00013458831602974897
-1.8399999909210263e-08,0.0001834917970029437
-1.8199999906539977e-08,0.00023643688797392315
-1.799999990386969e-08,0.00028331956394822555
-1.7799999901199404e-08,0.00031646076593006
-1.7599999898529118e-08,0.00037061833990037485
-1.739999989585883e-08,0.00042679671886958204
-1.7199999893188545e-08,0.0004757001998427768
-1.699999989051826e-08,0.0005484491798029012
-1.6799999887847972e-08,0.0006062442027712223
-1.6599999885177686e-08,0.0006628267427402079
-1.63999998825074e-08,0.0007036470037178333
-1.6199999879837113e-08,0.0007472963916939079
-1.5999999877166827e-08,0.0008014539656642228
-1.579999987449654e-08,0.0008430825486414051
-1.5599999871826254e-08,0.0008802653606210242
-1.5399999869155967e-08,0.0009105774356044094
-1.519999986648568e-08,0.0009477602475840285
-1.4999999863815395e-08,0.0009720099075707367
-1.4799999861145108e-08,0.000986155542562983
-1.4599999858474822e-08,0.0009986845335561156
-1.4399999855804535e-08,0.001019700905544596
-1.4199999853134249e-08,0.001006767753551685
-1.3999999850463963e-08,0.0009986845335561156
-1.3799999847793676e-08,0.000961905882576275
-1.359999984512339e-08,0.0009404853495880161
-1.3399999842453104e-08,0.0008980484446112769
-1.3199999839782817e-08,0.0008806695216208027
-1.299999983711253e-08,0.0008087288636602352
-1.2799999834442244e-08,0.0007747793396788438
-1.2599999831771958e-08,0.0007032428427180548
-1.2399999829101672e-08,0.0006616142597408725
-1.2199999826431385e-08,0.0005807820597851787
-1.1999999823761099e-08,0.0005140954948217313
-1.1799999821090812e-08,0.00043326329486603754
-1.1599999818420526e-08,0.00036536424690325475
-1.139999981575024e-08,0.00029099862294401646
-1.1199999813079953e-08,0.0002045081689914241
-1.0999999810409667e-08,0.00012852590103307193
-1.079999980773938e-08,5.941437007095374e-05
-1.0599999805069094e-08,-1.8588702886290775e-05
-1.0399999802398808e-08,-8.972103884730132e-05
-1.0199999799728521e-08,-0.00014549525681673003
-9.999999797058235e-09,-0.00022430665177353148
-9.799999794387948e-09,-0.000282505835741631
-9.599999791717662e-09,-0.00034878823970529993
-9.399999789047376e-09,-0.00037990863668824204
-9.19999978637709e-09,-0.0004623574806430497
-8.999999783706803e-09,-0.000523789952609377
-8.799999781036517e-09,-0.0006110887285615263
-8.59999977836623e-09,-0.0006931334115165555
-8.399999775695944e-09,-0.0007683073574753507
-8.199999773025657e-09,-0.0008442896254337029
-7.999999770355371e-09,-0.0009235051813902828
-7.799999767685085e-09,-0.0009885751023546163
-7.599999765014798e-09,-0.0010766822003063226
-7.399999762344512e-09,-0.0011324564182757513
-7.199999759674225e-09,-0.001219351033228122
-6.999999757003939e-09,-0.0012884625641902403
-6.799999754333653e-09,-0.001370103086145491
-6.599999751663366e-09,-0.0014367896511089384
-6.39999974899308e-09,-0.0014784182340861207
-6.1999997463227934e-09,-0.001519238495063746
-5.999999743652507e-09,-0.0015750127130331748
-5.799999740982221e-09,-0.001603708144017446
-5.599999738311934e-09,-0.0016513991419913054
-5.399999735641648e-09,-0.0016615031669857672
-5.1999997329713615e-09,-0.0017047483939620633
-4.999999730301075e-09,-0.0017172773849551959
-4.799999727630789e-09,-0.001727785570949436
-4.599999724960502e-09,-0.001707981681960291
-4.399999722290216e-09,-0.0017091941649596265
-4.1999997196199295e-09,-0.001695856851966937
-3.999999716949643e-09,-0.0016942402079678232
-3.799999714279357e-09,-0.0016534199469901978
-3.5999997116090703e-09,-0.001611387203013237
-3.399999708938784e-09,-0.0015653128490384915
-3.1999997062684975e-09,-0.0015362132570544418
-2.999999703598211e-09,-0.001513176080067069
-2.7999997009279248e-09,-0.0015204509780630815
-2.5999996982576384e-09,-0.001513984402066626
-2.399999695587352e-09,-0.001463060116094539
-2.1999996929170656e-09,-0.001402840127127547
-1.999999690246779e-09,-0.0013199871221729609
-1.7999996875764928e-09,-0.0012783585391957786
-1.5999996849062064e-09,-0.0012524922352099566
-1.39999968223592e-09,-0.0012512797522106212
-1.1999996795656336e-09,-0.0012015679492378695
-9.999996768953472e-10,-0.001096890250295246
-7.999996742250608e-10,-0.0009974666443497426
-5.999996715547744e-10,-0.0009000638434031316
-3.9999966888448805e-10,-0.0008523728454292723
-1.9999966621420166e-10,-0.0007921528564622804
3.3645608473285843e-16,-0.00073152870649551
2.0000033912637112e-10,-0.0006232135585548804
4.000003417966575e-10,-0.000542785519598965
6.000003444669439e-10,-0.00044255359165390473
8.000003471372303e-10,-0.0003415133417092875
1.0000003498075167e-09,-0.00024693966776112575
1.200000352477803e-09,-0.00018550719579479846
1.4000003551480895e-09,-0.00010669580083799701
1.6000003578183759e-09,-2.7076083881638624e-05
1.8000003604886623e-09,8.2047386058548e-05
2.0000003631589487e-09,0.00016045462001557098
2.200000365829235e-09,0.00022350373598101214
2.4000003684995214e-09,0.0002825112419486686
2.600000371169808e-09,0.00034071042591676814
2.8000003738400942e-09,0.0003871889408912921
3.0000003765103806e-09,0.0004154802108757849
3.200000379180667e-09,0.00047085026784543516
3.4000003818509534e-09,0.0004967165718312572
3.6000003845212398e-09,0.0005258161638153069
3.800000387191526e-09,0.0005779529327867294
4.0000003898618126e-09,0.0006017984317736591
4.200000392532099e-09,0.0006381729217537213
4.400000395202385e-09,0.0006543393617448601
4.600000397872672e-09,0.0006672725137377711
4.800000400542958e-09,0.0006907138517249223
5.0000004032132445e-09,0.0007084969357151749
5.200000405883531e-09,0.0007258758587056491
5.400000408553817e-09,0.0007582087386879266
5.600000411224104e-09,0.0007735668566795084
5.80000041389439e-09,0.0008022622876637797
6.0000004165646765e-09,0.0008471241586391898
6.200000419234963e-09,0.0009235105875973204
6.400000421905249e-09,0.0009772640005678568
6.600000424575536e-09,0.0010140426515476975
6.800000427245822e-09,0.0010411214385328549
7.0000004299161085e-09,0.0010815375385107018
7.200000432586395e-09,0.001149032425473706
7.400000435256681e-09,0.0012294604644296214
7.600000437926968e-09,0.0012880638093974994
7.800000440597254e-09,0.0013478796373647128
8.00000044326754e-09,0.0013846582883445535
8.200000445937827e-09,0.0014165870073270526
8.400000448608113e-09,0.0014610447173026841
8.6000004512784e-09,0.0015301562482648023
8.800000453948686e-09,0.0015911845592313512
9.000000456618972e-09,0.001644533811202109
9.200000459289259e-09,0.0016817166231817282
9.400000461959545e-09,0.0016982872241726454
9.600000464629832e-09,0.0017051579611688794
9.800000467300118e-09,0.0017265784941571383
1.0000000469970404e-08,0.0017382991631507139
1.020000047264069e-08,0.0017597196961389727
1.0400000475310977e-08,0.001774673653130776
1.0600000477981264e-08,0.001769419560133656
1.080000048065155e-08,0.001769419560133656
1.1000000483321836e-08,0.0017682070771343206
1.1200000485992123e-08,0.0017621446621376435
1.1400000488662409e-08,0.0017455740611467263
1.1600000491332695e-08,0.0017112203761655564
1.1800000494002982e-08,0.0016881831991781837
1.2000000496673268e-08,0.0016683793101890387
1.2200000499343555e-08,0.001632408981208755
1.2400000502013841e-08,0.0016033093892247052
1.2600000504684127e-08,0.0015564267132504028
1.2800000507354414e-08,0.001494590080284297
1.30000005100247e-08,0.0014404325063139822
1.3200000512694987e-08,0.0013688960093531932
1.3400000515365273e-08,0.0013098885033855368
1.360000051803556e-08,0.001253305963416551
1.3800000520705846e-08,0.001202381677444464
1.4000000523376132e-08,0.001149032425473706
1.4200000526046419e-08,0.0010977039785018405
1.4400000528716705e-08,0.0010302090915388362
1.4600000531386991e-08,0.0009655433315742812
1.4800000534057278e-08,0.0008899652246157075
1.5000000536727564e-08,0.0008172162446555831
1.520000053939785e-08,0.0007367882056996677
1.5400000542068137e-08,0.000674951572733562
1.5600000544738423e-08,0.0006143274227667916
1.580000054740871e-08,0.0005427909258060026
1.6000000550078996e-08,0.00046034208185119496
1.6200000552749282e-08,0.00039123055088907677
1.640000055541957e-08,0.0003116108339327184
1.6600000558089855e-08,0.0002497742009666126
1.6800000560760142e-08,0.00020410400799164563
1.7000000563430428e-08,0.0001459048240235461
1.7200000566100714e-08,8.972644505433891e-05
1.7400000568771e-08,9.702567098202053e-06
1.7600000571441287e-08,-5.940896386391614e-05
1.7800000574111574e-08,-0.00013134962182448362
1.800000057678186e-08,-0.00020490692378416497
1.8200000579452146e-08,-0.00025219376075824584
1.8400000582122433e-08,-0.0002982681147329913
1.860000058479272e-08,-0.00034312998570840136
1.8800000587463006e-08,-0.0003855668906851406
1.9000000590133292e-08,-0.0004389161426558985
1.920000059280358e-08,-0.0004874154626293148
1.9400000595473865e-08,-0.0005294482066062756
1.960000059814415e-08,-0.0005310648506053894
1.9800000600814438e-08,-0.0005553145105920976
2.0000000603484724e-08,-0.0005702684675839009
2.020000060615501e-08,-0.000576330882580578
2.0400000608825297e-08,-0.0005941139665708306
2.0600000611495583e-08,-0.0006062387965641847
2.080000061416587e-08,-0.0006114928895613048
2.1000000616836156e-08,-0.0006207885925562096
2.1200000619506442e-08,-0.0006066429575639631
2.140000062217673e-08,-0.0005811808145779196
2.1600000624847015e-08,-0.0005743100775816856
2.18000006275173e-08,-0.0005581436375905469
2.2000000630187588e-08,-0.0005355106216029526
2.2200000632857874e-08,-0.0005217691476104847
2.240000063552816e-08,-0.0005056027076193459
2.2600000638198447e-08,-0.00047771559863463153
2.2800000640868733e-08,-0.0004469993626514679
2.300000064353902e-08,-0.00041507064366896884
2.3200000646209306e-08,-0.0003754628656906789
2.3400000648879593e-08,-0.00036818796769466644
2.360000065154988e-08,-0.0003306009947152688
2.3800000654220165e-08,-0.00032130529172036404
2.4000000656890452e-08,-0.00028331415774118796
2.4200000659560738e-08,-0.00028210167474185255
2.4400000662231025e-08,-0.0002473438287609042
2.460000066490131e-08,-0.00022390249077375302
2.4800000667571597e-08,-0.00018712383979391234
2.5000000670241884e-08,-0.0001616616968078688
