保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-0.0004874154626293148
-2.4999999997329714e-08,-0.00033262179971416117
-2.4799999994659428e-08,-0.0001705532388029951
-2.459999999198914e-08,-2.0181018953735474e-06
-2.4399999989318855e-08,0.00016449623001335567
-2.419999998664857e-08,0.00031080251193316144
-2.3999999983978282e-08,0.00045912959885185955
-2.3799999981307996e-08,0.0005852278307827419
-2.359999997863771e-08,0.0007080927747153964
-2.3399999975967423e-08,0.0008467199976394113
-2.3199999973297137e-08,0.0009271480365953266
-2.299999997062685e-08,0.0010027261435539003
-2.2799999967956564e-08,0.0010734543185151324
-2.2599999965286278e-08,0.0011227619604881056
-2.239999996261599e-08,0.001144586654476143
-2.2199999959945705e-08,0.0011393325614790228
-2.199999995727542e-08,0.00115064906947282
-2.1799999954605132e-08,0.0011284202144850042
-2.1599999951934846e-08,0.0011134662574932008
-2.139999994926456e-08,0.0010855791485084865
-2.1199999946594273e-08,0.0010613294885217783
-2.0999999943923986e-08,0.0010407172775330764
-2.07999999412537e-08,0.001032634057537507
-2.0599999938583414e-08,0.0010407172775330764
-2.0399999935913127e-08,0.0010419297605324118
-2.019999993324284e-08,0.0010479921755290889
-1.9999999930572554e-08,0.0010637544545204491
-1.9799999927902268e-08,0.0010673919035184554
-1.9599999925231982e-08,0.0010556712345248798
-1.9399999922561695e-08,0.0010350590235361778
-1.919999991989141e-08,0.0009833264155645338
-1.8999999917221123e-08,0.0009538226625807056
-1.8799999914550836e-08,0.0008499532856376391
-1.859999991188055e-08,0.0007347674007007754
-1.8399999909210263e-08,0.000615539905766127
-1.8199999906539977e-08,0.0004870167078365739
-1.799999990386969e-08,0.0003415187479163251
-1.7799999901199404e-08,0.00019197917799829156
-1.7599999898529118e-08,4.365209107959345e-05
-1.739999989585883e-08,-0.00010669580083799701
-1.7199999893188545e-08,-0.0002550228877566951
-1.699999989051826e-08,-0.00037707950968979276
-1.6799999887847972e-08,-0.0005003486146222258
-1.6599999885177686e-08,-0.0006017930255666215
-1.63999998825074e-08,-0.0007028332755112388
-1.6199999879837113e-08,-0.0007877070854647172
