保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-1.02e-08,0.0006195815157639117
-9.999999997329714e-09,0.0006701016407362204
-9.799999994659428e-09,0.0007444672646954587
-9.599999991989141e-09,0.0008079205416606783
-9.399999989318855e-09,0.0008907735466152644
-9.199999986648568e-09,0.000948164408583807
-8.999999983978282e-09,0.0010055552705523496
-8.799999981307996e-09,0.0010528421075264305
-8.59999997863771e-09,0.0010932582075042774
-8.399999975967423e-09,0.0011094246474954161
-8.199999973297136e-09,0.0011268035704858903
-7.99999997062685e-09,0.001092854046504499
-7.799999967956564e-09,0.0010233383545426022
-7.599999965286277e-09,0.0009659474925740597
-7.399999962615991e-09,0.0009045150206077324
-7.1999999599457045e-09,0.00081802456665514
-6.999999957275418e-09,0.0007472963916939079
-6.799999954605132e-09,0.0006317063457572658
-6.599999951934845e-09,0.0004979290548305926
-6.399999949264559e-09,0.00034434787491477437
-6.1999999465942725e-09,0.00018591676300161453
-5.999999943923986e-09,7.55808100620925e-05
-5.7999999412537e-09,1.6977465094214494e-05
-5.599999938583413e-09,-1.8992863886069244e-05
-5.399999935913127e-09,-7.678788685439031e-05
-5.1999999332428405e-09,-0.00019197377179125397
-4.999999930572554e-09,-0.0004219413806652028
-4.799999927902268e-09,-0.0006490798625407024
-4.599999925231981e-09,-0.0008830890814124359
-4.399999922561695e-09,-0.0010766822003063226
-4.1999999198914086e-09,-0.0012395590832170456
-3.999999917221122e-09,-0.0013401951721618843
-3.799999914550836e-09,-0.0013199871221729609
-3.5999999118805494e-09,-0.0012157135842301159
-3.399999909210263e-09,-0.001155493595263124
-3.1999999065399766e-09,-0.001332111952166315
-2.9999999038696902e-09,-0.001768201670927283
-2.799999901199404e-09,-0.0021497296547181577
-2.5999998985291174e-09,-0.0022091413216855926
-2.399999895858831e-09,-0.0018211467618982624
-2.1999998931885447e-09,-0.0012840167931926771
-1.9999998905182583e-09,-0.0009465423583776555
-1.7999998878479719e-09,-0.001150239502266004
-1.5999998851776855e-09,-0.0018057886439066806
-1.399999882507399e-09,-0.0025340867655074817
-1.1999998798371127e-09,-0.0027398047143947224
-9.999998771668263e-10,-0.0021962081696926816
-7.999998744965399e-10,-0.0012621920992046398
-5.999998718262535e-10,-0.0005670351795856732
-3.9999986915596714e-10,-0.0004716531836379545
-1.9999986648568075e-10,-0.0009619004763692374
1.361846056464255e-16,-0.001559654595041593
2.0000013885489204e-10,-0.0018098302539044653
4.0000014152517843e-10,-0.0015495505700471313
6.000001441954648e-10,-0.0012197551942279006
8.000001468657512e-10,-0.0010997193772936953
1.0000001495360376e-09,-0.0012617879382048613
1.200000152206324e-09,-0.0014565935400980834
1.4000001548766104e-09,-0.0015576337900427006
1.6000001575468968e-09,-0.0014339605241104891
1.8000001602171832e-09,-0.0009453298753783201
2.0000001628874696e-09,-0.0003528298497030846
2.200000165557756e-09,7.477248806253556e-05
2.4000001682280424e-09,0.000153583883019337
2.6000001708983287e-09,2.3848202090448467e-05
2.800000173568615e-09,-6.463872892936706e-06
3.0000001762389015e-09,0.00021461219398588582
3.200000178909188e-09,0.0007214300877080859
3.4000001815794743e-09,0.0013276715873757894
3.6000001842497607e-09,0.001750423993144068
3.800000186920047e-09,0.0018433810230931158
4.0000001895903335e-09,0.001627154888211635
4.20000019226062e-09,0.0013353506463715803
4.400000194930906e-09,0.0011470116204748138
4.600000197601193e-09,0.001194702618448673
4.800000200271479e-09,0.0013996122453363569
5.0000002029417654e-09,0.0015863346272340095
5.200000205612052e-09,0.001585930466234231
5.400000208282338e-09,0.0014784236402931583
5.600000210952625e-09,0.0012961470293930688
5.800000213622911e-09,0.0010968956565022836
6.000000216293197e-09,0.000883498648619252
6.200000218963484e-09,0.0007040511647176118
6.40000022163377e-09,0.0006078608467703361
6.6000002243040566e-09,0.0004918666398339155
6.800000226974343e-09,0.0003516227729107868
7.000000229644629e-09,0.00022471621898034755
7.200000232314916e-09,0.0002202704479827844
7.400000234985202e-09,0.0005149038168212883
7.600000237655489e-09,0.0009509935355822563
7.800000240325775e-09,0.0013983997623370215
8.000000242996061e-09,0.0016598919291936909
8.200000245666348e-09,0.0017439574171476124
8.400000248336634e-09,0.0018175147191072938
8.60000025100692e-09,0.0020583946749752613
8.800000253677207e-09,0.0023740444158022456
9.000000256347493e-09,0.0026023953806770805
9.20000025901778e-09,0.002582187330688157
9.400000261688066e-09,0.002338074086821962
9.600000264358352e-09,0.0020818360129624125
9.800000267028639e-09,0.0019286589940463728
1.0000000269698925e-08,0.0018583349800849192
