保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-0.0013927361021330853
-2.4999999997329714e-08,-0.0013874820091359652
-2.4799999994659428e-08,-0.0013535324851545738
-2.459999999198914e-08,-0.0013300911471674226
-2.4399999989318855e-08,-0.0012824001491935633
-2.419999998664857e-08,-0.0012492589472117288
-2.3999999983978282e-08,-0.0011789349332502752
-2.3799999981307996e-08,-0.0011272023252786312
-2.359999997863771e-08,-0.0010524325403196144
-2.3399999975967423e-08,-0.00097968356035949
-2.3199999973297137e-08,-0.0008899598184086699
-2.299999997062685e-08,-0.0008006402374576282
-2.2799999967956564e-08,-0.0007068748855090234
-2.2599999965286278e-08,-0.0006284676515520005
-2.239999996261599e-08,-0.0005051985466195674
-2.2199999959945705e-08,-0.0004049666186745071
-2.199999995727542e-08,-0.00030433052972966834
-2.1799999954605132e-08,-0.00021662759277774057
-2.1599999951934846e-08,-0.00010912076683666783
-2.139999994926456e-08,-6.059711893158237e-06
-2.1199999946594273e-08,0.00010185127504769298
-2.0999999943923986e-08,0.00020612481299053798
-2.07999999412537e-08,0.00030271929193759206
-2.0599999938583414e-08,0.00041628853287534184
-2.0399999935913127e-08,0.0005031831478277127
-2.019999993324284e-08,0.0006070525247707792
-1.9999999930572554e-08,0.0007040511647176118
-1.9799999927902268e-08,0.0008087288636602352
-1.9599999925231982e-08,0.0008960276396123845
-1.9399999922561695e-08,0.0009606933995769396
-1.919999991989141e-08,0.001047183853529532
-1.8999999917221123e-08,0.0010863874705080434
-1.8799999914550836e-08,0.0011235702824876626
-1.859999991188055e-08,0.001157519806469054
-1.8399999909210263e-08,0.0011672196704637372
-1.8199999906539977e-08,0.0011474157814745922
-1.799999990386969e-08,0.0011356951124810166
-1.7799999901199404e-08,0.0010855791485084865
-1.7599999898529118e-08,0.0010762834455135817
-1.739999989585883e-08,0.001034250701536621
-1.7199999893188545e-08,0.0010039386265532357
-1.699999989051826e-08,0.0009643308485749458
-1.6799999887847972e-08,0.0009416978325873515
-1.6599999885177686e-08,0.0008936026736137137
-1.63999998825074e-08,0.0008746071066241257
-1.6199999879837113e-08,0.0008479324806387467
-1.5999999877166827e-08,0.0008257036256509309
-1.579999987449654e-08,0.0007856916866728625
-1.5599999871826254e-08,0.0007424464596965663
-1.5399999869155967e-08,0.0006850555977280237
-1.519999986648568e-08,0.0006313021847574873
-1.4999999863815395e-08,0.0005840153477834065
-1.4799999861145108e-08,0.0005246036808159715
-1.4599999858474822e-08,0.0004546838278542964
-1.4399999855804535e-08,0.0003637476029041409
-1.4199999853134249e-08,0.00028857365694534565
-1.3999999850463963e-08,0.0002097622619885442
-1.3799999847793676e-08,0.00014752146802265997
-1.359999984512339e-08,9.295973305256666e-05
-1.3399999842453104e-08,6.224349706940302e-05
-1.3199999839782817e-08,2.303988009089153e-05
-1.299999983711253e-08,-2.020534688540465e-05
-1.2799999834442244e-08,-8.325446285084581e-05
-1.2599999831771958e-08,-0.00013983700281983147
-1.2399999829101672e-08,-0.00020894853378194966
-1.2199999826431385e-08,-0.00027806006474406786
-1.1999999823761099e-08,-0.0003116054277256808
-1.1799999821090812e-08,-0.00034838407870552146
-1.1599999818420526e-08,-0.00037465454369112194
-1.139999981575024e-08,-0.00044214943065412626
-1.1199999813079953e-08,-0.00048256553063197316
-1.0999999810409667e-08,-0.0005205566646111492
-1.079999980773938e-08,-0.0005407647146000727
-1.0599999805069094e-08,-0.0005355106216029526
-1.0399999802398808e-08,-0.0004821613696321947
-1.0199999799728521e-08,-0.00043608701565744923
-9.999999797058235e-09,-0.0003908209836822607
-9.799999794387948e-09,-0.00037950447568846357
-9.599999791717662e-09,-0.00037061293369333725
-9.399999789047376e-09,-0.0003778878316893497
-9.19999978637709e-09,-0.00036697548469533103
-8.999999783706803e-09,-0.0003063513347285607
-8.799999781036517e-09,-0.00021581927077818364
-8.59999977836623e-09,-0.00014104948581916688
-8.399999775695944e-09,-0.00012528720682780659
-8.199999773025657e-09,-0.00017701981479945061
-7.999999770355371e-09,-0.00023804812576599943
-7.799999767685085e-09,-0.00026916852274894154
-7.599999765014798e-09,-0.00019722786478837406
-7.399999762344512e-09,-9.820841984264916e-05
-7.199999759674225e-09,1.1723372097094398e-05
-6.999999757003939e-09,8.285570805810494e-05
-6.799999754333653e-09,9.578886005101594e-05
-6.599999751663366e-09,0.00011518858804038246
-6.39999974899308e-09,7.719745406120637e-05
-6.1999997463227934e-09,5.6585243072504454e-05
-5.999999743652507e-09,2.9910617087125502e-05
-5.799999740982221e-09,4.769370107737814e-05
-5.599999738311934e-09,6.790175106630159e-05
-5.399999735641648e-09,9.093892805367432e-05
-5.1999997329713615e-09,-2.505527888274628e-05
-4.999999730301075e-09,-0.00022753993977175924
-4.799999727630789e-09,-0.0004587200316450435
-4.599999724960502e-09,-0.0005698643065841225
-4.399999722290216e-09,-0.0006733295225274105
-4.1999997196199295e-09,-0.0009061262583998086
-3.999999716949643e-09,-0.0013430242991603336
-3.799999714279357e-09,-0.0018037678389077882
-3.5999997116090703e-09,-0.001799322067910225
-3.399999708938784e-09,-0.0012541088792090704
-3.1999997062684975e-09,-0.0005431896805987435
-2.999999703598211e-09,-0.00028331415774118796
-2.7999997009279248e-09,-0.0008446937864334814
-2.5999996982576384e-09,-0.0019124871478481964
-2.399999695587352e-09,-0.0024900332165316286
-2.1999996929170656e-09,-0.0018930874198588299
-1.999999690246779e-09,-0.00039526675467982386
-1.7999996875764928e-09,0.0009182564946002003
-1.5999996849062064e-09,0.0010613294885217783
