保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-6.059711893158237e-06
-2.4999999997329714e-08,-0.00011518318183334486
-2.4799999994659428e-08,-0.0002150109487786267
-2.459999999198914e-08,-0.00032373025771903485
-2.4399999989318855e-08,-0.00042679131266254444
-2.419999998664857e-08,-0.0005395522316007373
-2.3999999983978282e-08,-0.0006458465745424746
-2.3799999981307996e-08,-0.0007363786384928517
-2.359999997863771e-08,-0.0008269107024432287
-2.3399999975967423e-08,-0.0009198677323922766
-2.3199999973297137e-08,-0.0009958500003506288
-2.299999997062685e-08,-0.001065769853312304
-2.2799999967956564e-08,-0.0011114400462872709
-2.2599999965286278e-08,-0.0011518561462651178
-2.239999996261599e-08,-0.0011518561462651178
-2.2199999959945705e-08,-0.001129627291277302
-2.199999995727542e-08,-0.0011146733342854986
-2.1799999954605132e-08,-0.0011110358852874924
-2.1599999951934846e-08,-0.0011272023252786312
-2.139999994926456e-08,-0.0011211399102819541
-2.1199999946594273e-08,-0.0010774905223058795
-2.0999999943923986e-08,-0.0010213121433366723
-2.07999999412537e-08,-0.0009425007483798709
-2.0599999938583414e-08,-0.0008931931064068976
-2.0399999935913127e-08,-0.0008697517684197464
-2.019999993324284e-08,-0.0008568186164268354
-1.9999999930572554e-08,-0.0007933653394616158
-1.9799999927902268e-08,-0.0007327411894948455
-1.9599999925231982e-08,-0.0006401883205455761
-1.9399999922561695e-08,-0.0005516770615940914
-1.919999991989141e-08,-0.0005233857916095985
-1.8999999917221123e-08,-0.000497115326623998
-1.8799999914550836e-08,-0.00047367398863684684
-1.859999991188055e-08,-0.0003774836706895712
-1.8399999909210263e-08,-0.00023602732076710708
-1.8199999906539977e-08,-9.093352184663672e-05
-1.799999990386969e-08,-1.3334609889170679e-05
-1.7799999901199404e-08,-1.6139408955950785e-06
-1.7599999898529118e-08,1.5764982094879088e-05
-1.739999989585883e-08,9.90221480492437e-05
-1.7199999893188545e-08,0.00026351567495908057
-1.699999989051826e-08,0.00047610436084255525
-1.6799999887847972e-08,0.0006454478197497338
-1.6599999885177686e-08,0.0007101135797142888
-1.63999998825074e-08,0.00069394713972315
-1.6199999879837113e-08,0.0006923304957240362
-1.5999999877166827e-08,0.0007703335686812807
-1.579999987449654e-08,0.0009829222545647553
-1.5599999871826254e-08,0.0011753028904593066
-1.5399999869155967e-08,0.0012706848864070253
-1.519999986648568e-08,0.001222185566433609
-1.4999999863815395e-08,0.0011037663934985176
-1.4799999861145108e-08,0.0010496088195282027
-1.4599999858474822e-08,0.0010682002255180123
-1.4399999855804535e-08,0.0011979359064469008
-1.4199999853134249e-08,0.0013519212473624975
-1.3999999850463963e-08,0.001391933186340566
-1.3799999847793676e-08,0.0013434338663671497
-1.359999984512339e-08,0.0012565392514147788
-1.3399999842453104e-08,0.0012141023464380396
-1.3199999839782817e-08,0.0012436060994218678
-1.299999983711253e-08,0.0012961470293930688
-1.2799999834442244e-08,0.0013466671543653774
-1.2599999831771958e-08,0.0013397964173691435
-1.2399999829101672e-08,0.001305846893387752
-1.2199999826431385e-08,0.0012314812694285138
-1.1999999823761099e-08,0.001118720350490321
-1.1799999821090812e-08,0.0010423339215321903
-1.1599999818420526e-08,0.0009914096355601032
-1.139999981575024e-08,0.0009764556785682998
-1.1199999813079953e-08,0.001008384397550799
-1.0999999810409667e-08,0.0010617336495215568
-1.079999980773938e-08,0.00106617942051912
-1.0599999805069094e-08,0.0009469519255844716
-1.0399999802398808e-08,0.0007210259267083075
-1.0199999799728521e-08,0.0005027789868279342
-9.999999797058235e-09,0.00042558423587024663
-9.799999794387948e-09,0.0005419826038064457
-9.599999791717662e-09,0.000766291958683496
-9.399999789047376e-09,0.0009546309845802625
-9.19999978637709e-09,0.0009445269595858008
-8.999999783706803e-09,0.0007190051217094151
-8.799999781036517e-09,0.00046195872585030884
-8.59999977836623e-09,0.0002643239969586375
-8.399999775695944e-09,0.0003099941899336045
-8.199999773025657e-09,0.0005229870368168577
-7.999999770355371e-09,0.0007582087386879266
-7.799999767685085e-09,0.0008907735466152644
-7.599999765014798e-09,0.000805091414662229
-7.399999762344512e-09,0.0005634031367947046
-7.199999759674225e-09,0.0003791057208957227
-6.999999757003939e-09,0.00032737311292407867
-6.799999754333653e-09,0.0004676169798472074
-6.599999751663366e-09,0.0006846514367282452
-6.39999974899308e-09,0.0007246633757063137
-6.1999997463227934e-09,0.0005828028647840711
-5.999999743652507e-09,0.00033383968892053417
-5.799999740982221e-09,0.0001224634860363949
-5.599999738311934e-09,2.263571909111306e-05
-5.399999735641648e-09,0.00012569677403462265
-5.1999997329713615e-09,0.0003370729769187619
-4.999999730301075e-09,0.000518945426819073
-4.799999727630789e-09,0.0005492575018024581
-4.599999724960502e-09,0.00047610436084255525
-4.399999722290216e-09,0.0003205023759278447
-4.1999997196199295e-09,0.00017783354300604515
-3.999999716949643e-09,0.00010872201204392695
-3.799999714279357e-09,0.0002032956859920887
-3.5999997116090703e-09,0.0003908263898892983
-3.399999708938784e-09,0.0005524907898006859
-3.1999997062684975e-09,0.000486208385837017
-2.999999703598211e-09,0.00024047849797170784
-2.7999997009279248e-09,-8.689191184885203e-05
-2.5999996982576384e-09,-0.0002513854387586889
-2.399999695587352e-09,-0.00024330221876311953
-2.1999996929170656e-09,-0.00011194989383511711
-1.999999690246779e-09,-8.002117485261806e-05
-1.7999996875764928e-09,-0.0001693407558036597
-1.5999996849062064e-09,-0.0003176678427223578
-1.39999968223592e-09,-0.0004457868796521325
-1.1999996795656336e-09,-0.0005023694196211181
