保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-0.0009028929704015809
-2.4999999997329714e-08,-0.000978875238359933
-2.4799999994659428e-08,-0.0010475826083222728
-2.459999999198914e-08,-0.0011385188332724283
-2.4399999989318855e-08,-0.0011938888902420786
-2.419999998664857e-08,-0.001259767133205969
-2.3999999983978282e-08,-0.001323624571170967
-2.3799999981307996e-08,-0.0013814195941392882
-2.359999997863771e-08,-0.0014501269641016279
-2.3399999975967423e-08,-0.0014763974290872284
-2.3199999973297137e-08,-0.0015196426560635246
-2.299999997062685e-08,-0.0015232801050615308
-2.2799999967956564e-08,-0.0015507630530464667
-2.2599999965286278e-08,-0.001527725876059094
-2.239999996261599e-08,-0.0015119635970677336
-2.2199999959945705e-08,-0.0014695266920909944
-2.199999995727542e-08,-0.0014206232111177997
-2.1799999954605132e-08,-0.0013494908751567891
-2.1599999951934846e-08,-0.0013009915551833728
-2.139999994926456e-08,-0.0011967180172405278
-2.1199999946594273e-08,-0.0011033568262917015
-2.0999999943923986e-08,-0.0010112081183422106
-2.07999999412537e-08,-0.0008968305554049039
-2.0599999938583414e-08,-0.0007755822554713632
-2.0399999935913127e-08,-0.0006931334115165555
-2.019999993324284e-08,-0.0005702684675839009
-1.9999999930572554e-08,-0.00048660714062975785
-1.9799999927902268e-08,-0.00035889226469976165
-1.9599999925231982e-08,-0.0002683602007493846
-1.9399999922561695e-08,-0.0001551951208114133
-1.919999991989141e-08,-6.223809086236542e-05
-1.8999999917221123e-08,2.7889812088233157e-05
-1.8799999914550836e-08,8.810980105522503e-05
-1.859999991188055e-08,0.0001564130100177863
-1.8399999909210263e-08,0.00019642494899585472
-1.8199999906539977e-08,0.00024532842996904947
-1.799999990386969e-08,0.0002812987589493332
-1.7799999901199404e-08,0.0002994860039393643
-1.7599999898529118e-08,0.00032211901992695857
-1.739999989585883e-08,0.00034556035791410977
-1.7199999893188545e-08,0.0003411145869165466
