保存した波形 C3
 1 列目は時間,2 列目は信号値
 
-2.52e-08,-3.677594787632188e-05
-2.4999999997329714e-08,7.277601099531239e-06
-2.4799999994659428e-08,4.526873507870732e-05
-2.459999999198914e-08,7.881409806032025e-05
-2.4399999989318855e-08,0.00011882603703838868
-2.419999998664857e-08,0.0001459048240235461
-2.3999999983978282e-08,0.00019359582199740544
-2.3799999981307996e-08,0.00022350373598101214
-2.359999997863771e-08,0.00023401192197525233
-2.3399999975967423e-08,0.00028089459794955474
-2.3199999973297137e-08,0.0003128233169320538
-2.299999997062685e-08,0.0003528352559101222
-2.2799999967956564e-08,0.00036657672990259016
-2.2599999965286278e-08,0.0003985054488850892
-2.239999996261599e-08,0.00042679671886958204
-2.2199999959945705e-08,0.00045387550585473946
-2.199999995727542e-08,0.0004829750978387892
-2.1799999954605132e-08,0.0005003540208292634
-2.1599999951934846e-08,0.0005282411298139778
-2.139999994926456e-08,0.000544003408805338
-2.1199999946594273e-08,0.0005456200528044519
-2.0999999943923986e-08,0.0005254120028155285
-2.07999999412537e-08,0.0005435992478055596
-2.0599999938583414e-08,0.000511266367823282
-2.0399999935913127e-08,0.0005039914698272696
-2.019999993324284e-08,0.0004635753698494227
-1.9999999930572554e-08,0.0004401340318622715
-1.9799999927902268e-08,0.00039810128788531074
-1.9599999925231982e-08,0.0003645559249036978
-1.9399999922561695e-08,0.00031848157092895235
-1.919999991989141e-08,0.0002618990309599667
-1.8999999917221123e-08,0.00020733729598987338
-1.8799999914550836e-08,0.00015156307802044466
-1.859999991188055e-08,7.719745406120637e-05
-1.8399999909210263e-08,2.1827397091556122e-05
-1.8199999906539977e-08,-4.445500687211279e-05
-1.799999990386969e-08,-0.00010588747883844007
-1.7799999901199404e-08,-0.0001758073318001152
-1.7599999898529118e-08,-0.00023117738876976546
-1.739999989585883e-08,-0.0003103929447263454
-1.7199999893188545e-08,-0.0003455549517070722
-1.699999989051826e-08,-0.0004207288976658674
-1.6799999887847972e-08,-0.00047246150563751144
-1.6599999885177686e-08,-0.0005124734446155799
-1.63999998825074e-08,-0.0005577394765907684
-1.6199999879837113e-08,-0.0006030055085659569
-1.5999999877166827e-08,-0.0006308926175506713
-1.579999987449654e-08,-0.0006753503275263029
-1.5599999871826254e-08,-0.0006826252255223153
-1.5399999869155967e-08,-0.0007218288425008268
-1.519999986648568e-08,-0.0007497159514855412
-1.4999999863815395e-08,-0.0007355703164932947
-1.4799999861145108e-08,-0.0007679031964755723
-1.4599999858474822e-08,-0.0007561825274819967
-1.4399999855804535e-08,-0.0007541617224831043
-1.4199999853134249e-08,-0.0007545658834828828
-1.3999999850463963e-08,-0.0007359744774930732
-1.3799999847793676e-08,-0.0007189997155023775
-1.359999984512339e-08,-0.0006878793185194354
-1.3399999842453104e-08,-0.0006882834795192139
-1.3199999839782817e-08,-0.0006628213365331703
-1.299999983711253e-08,-0.0006373591935471268
-1.2799999834442244e-08,-0.0006021971865664
-1.2599999831771958e-08,-0.0005739059165819071
-1.2399999829101672e-08,-0.0005403605536002942
-1.2199999826431385e-08,-0.0005181316986124784
-1.1999999823761099e-08,-0.0004995402926226689
-1.1799999821090812e-08,-0.0004611449976437143
-1.1599999818420526e-08,-0.00041749560966763966
-1.139999981575024e-08,-0.0003815252806873559
-1.1199999813079953e-08,-0.00034312998570840136
-1.0999999810409667e-08,-0.0002958431487343205
-1.079999980773938e-08,-0.0002344106767679932
-1.0599999805069094e-08,-0.00019601538178903866
-1.0399999802398808e-08,-0.00011760814783201567
-1.0199999799728521e-08,-5.981312486369461e-05
-9.999999797058235e-09,4.068641032972664e-07
-9.799999794387948e-09,6.426430206829536e-05
-9.599999791717662e-09,0.00013903408702731213
-9.399999789047376e-09,0.00018995837299939922
-9.19999978637709e-09,0.00025219916696528344
-8.999999783706803e-09,0.0003176732489293954
-8.799999781036517e-09,0.0003702141789005964
-8.59999977836623e-09,0.000427605040869139
-8.399999775695944e-09,0.0004946957668323648
-8.199999773025657e-09,0.0005468325358037873
-7.999999770355371e-09,0.0005872486357816342
-7.799999767685085e-09,0.0006337271507561582
-7.599999765014798e-09,0.0006733349287344481
-7.399999762344512e-09,0.0007117302237134027
-7.199999759674225e-09,0.000706880291716061
-6.999999757003939e-09,0.0007278966637045414
-6.799999754333653e-09,0.0007226425707074213
-6.599999751663366e-09,0.0007214300877080859
-6.39999974899308e-09,0.00069394713972315
-6.1999997463227934e-09,0.000662018420740651
-5.999999743652507e-09,0.0006308980237577089
-5.799999740982221e-09,0.0005953318557772036
-5.599999738311934e-09,0.0005391534768079964
-5.399999735641648e-09,0.0004975248938308141
-5.1999997329713615e-09,0.00045549214985385333
-4.999999730301075e-09,0.0004013345758835385
-4.799999727630789e-09,0.000349197806912116
-4.599999724960502e-09,0.00029625271594113656
-4.399999722290216e-09,0.00022350373598101214
-4.1999997196199295e-09,0.00016207126401468486
-3.999999716949643e-09,8.85139620550035e-05
-3.799999714279357e-09,4.4864574078928854e-05
-3.5999997116090703e-09,-3.7988430875657286e-05
-3.399999708938784e-09,-0.00010467499583910467
-3.1999997062684975e-09,-0.0002174359147772975
-2.999999703598211e-09,-0.0003176678427223578
-2.7999997009279248e-09,-0.00042153721966542435
-2.5999996982576384e-09,-0.0005148984106142507
-2.399999695587352e-09,-0.0006502923455400378
-2.1999996929170656e-09,-0.0007759864164711416
-1.999999690246779e-09,-0.000889151496409113
-1.7999996875764928e-09,-0.0009885751023546163
-1.5999996849062064e-09,-0.001026162075334014
-1.39999968223592e-09,-0.0010855737423014489
